Date,CPU Utilization,CPU Power
2023-10-22 13:06:19,0.12630,19.32422
2023-10-22 13:06:20,0.10807,15.22354
2023-10-22 13:06:21,0.23326,25.27836
2023-10-22 13:06:22,0.51823,36.29129
2023-10-22 13:06:23,0.48828,35.63425
2023-10-22 13:06:24,0.52083,35.56548
2023-10-22 13:06:25,0.51823,36.61982
2023-10-22 13:06:26,0.44643,37.08230
2023-10-22 13:06:27,0.51823,35.83256
2023-10-22 13:06:28,0.51823,38.17450
2023-10-22 13:06:29,0.51563,34.82766
2023-10-22 13:06:30,0.44196,35.18383
2023-10-22 13:06:31,0.51563,35.73281
2023-10-22 13:06:32,0.51693,35.66797
2023-10-22 13:06:33,0.51823,36.29597
2023-10-22 13:06:34,0.44420,37.02003
2023-10-22 13:06:35,0.52083,36.79534
2023-10-22 13:06:36,0.51563,35.92022
2023-10-22 13:06:37,0.51823,37.03543
2023-10-22 13:06:38,0.51953,36.96312
2023-10-22 13:06:39,0.43750,31.87379
2023-10-22 13:06:40,0.51953,37.57600
2023-10-22 13:06:41,0.51563,35.50078
2023-10-22 13:06:42,0.52083,36.65179
2023-10-22 13:06:43,0.44531,37.07008
2023-10-22 13:06:44,0.51823,37.40486
2023-10-22 13:06:45,0.51563,34.74403
2023-10-22 13:06:46,0.51172,33.06727
2023-10-22 13:06:47,0.44196,35.36370
2023-10-22 13:06:48,0.51693,34.76460
2023-10-22 13:06:49,0.51823,35.93894
2023-10-22 13:06:50,0.51432,35.80910
2023-10-22 13:06:51,0.51953,36.85616
2023-10-22 13:06:52,0.44420,36.61818
2023-10-22 13:06:53,0.51953,37.54513
2023-10-22 13:06:54,0.51953,36.87144
2023-10-22 13:06:55,0.51823,36.72949
2023-10-22 13:06:56,0.44420,37.26678
2023-10-22 13:06:57,0.51693,37.46201
2023-10-22 13:06:58,0.51953,36.25229
2023-10-22 13:06:59,0.51302,34.79820
2023-10-22 13:07:00,0.44643,37.32983
2023-10-22 13:07:01,0.51823,36.13559
2023-10-22 13:07:02,0.51953,37.17477
2023-10-22 13:07:03,0.51693,35.97204
2023-10-22 13:07:04,0.51953,36.34221
2023-10-22 13:07:05,0.44420,36.75835
2023-10-22 13:07:06,0.51823,38.39001
2023-10-22 13:07:07,0.51953,36.99769
2023-10-22 13:07:08,0.51823,37.55879
2023-10-22 13:07:09,0.44531,36.83677
2023-10-22 13:07:10,0.51823,36.72949
2023-10-22 13:07:11,0.51953,37.59143
2023-10-22 13:07:12,0.51823,35.53358
2023-10-22 13:07:13,0.44643,37.53064
2023-10-22 13:07:14,0.51823,37.66654
2023-10-22 13:07:15,0.51432,35.53366
2023-10-22 13:07:16,0.51693,35.76102
2023-10-22 13:07:17,0.44420,37.58957
2023-10-22 13:07:18,0.51953,37.57270
2023-10-22 13:07:19,0.51953,37.83410
2023-10-22 13:07:20,0.51953,38.10762
2023-10-22 13:07:21,0.51823,36.26608
2023-10-22 13:07:22,0.44531,37.42168
2023-10-22 13:07:23,0.51823,36.42633
2023-10-22 13:07:24,0.51563,34.20974
2023-10-22 13:07:25,0.51823,37.48182
2023-10-22 13:07:26,0.44643,37.13235
2023-10-22 13:07:27,0.51823,36.77434
2023-10-22 13:07:28,0.51953,37.11592
2023-10-22 13:07:29,0.51823,37.26632
2023-10-22 13:07:30,0.43973,34.60559
2023-10-22 13:07:31,0.51953,37.46619
2023-10-22 13:07:32,0.51563,35.50230
2023-10-22 13:07:33,0.51302,33.19758
2023-10-22 13:07:34,0.44196,36.62454
2023-10-22 13:07:35,0.51953,37.86466
2023-10-22 13:07:36,0.51302,33.33609
2023-10-22 13:07:37,0.51432,33.73559
2023-10-22 13:07:38,0.44420,37.41919
2023-10-22 13:07:39,0.51953,36.80679
2023-10-22 13:07:40,0.51823,34.80108
2023-10-22 13:07:41,0.51693,37.76152
2023-10-22 13:07:42,0.44420,37.17665
2023-10-22 13:07:43,0.51172,34.42702
2023-10-22 13:07:44,0.51953,37.99265
2023-10-22 13:07:45,0.51953,37.23817
2023-10-22 13:07:46,0.51563,34.25873
2023-10-22 13:07:47,0.44420,37.68193
2023-10-22 13:07:48,0.52083,37.72978
2023-10-22 13:07:49,0.51823,36.96534
2023-10-22 13:07:50,0.51693,36.48174
2023-10-22 13:07:51,0.44643,38.14338
2023-10-22 13:07:52,0.51823,37.14806
2023-10-22 13:07:53,0.51953,37.63772
2023-10-22 13:07:54,0.51953,37.25345
2023-10-22 13:07:55,0.44308,35.62236
2023-10-22 13:07:56,0.51953,37.25345
2023-10-22 13:07:57,0.51823,36.73727
2023-10-22 13:07:58,0.51823,36.39177
2023-10-22 13:07:59,0.44420,37.88204
2023-10-22 13:08:00,0.51693,35.31482
2023-10-22 13:08:01,0.51823,36.93515
2023-10-22 13:08:02,0.51823,37.34328
2023-10-22 13:08:03,0.44308,37.44680
2023-10-22 13:08:04,0.51823,36.76912
2023-10-22 13:08:05,0.51953,37.88463
2023-10-22 13:08:06,0.51823,38.46697
2023-10-22 13:08:07,0.51563,35.97243
2023-10-22 13:08:08,0.44531,37.40625
2023-10-22 13:08:09,0.51953,37.39097
2023-10-22 13:08:10,0.51693,36.87579
2023-10-22 13:08:11,0.52083,37.74509
2023-10-22 13:08:12,0.44308,36.91467
2023-10-22 13:08:13,0.51693,35.15104
2023-10-22 13:08:14,0.51823,37.19057
2023-10-22 13:08:15,0.51953,36.96742
2023-10-22 13:08:16,0.44531,36.99062
2023-10-22 13:08:17,0.51953,37.40625
2023-10-22 13:08:18,0.51693,38.28301
2023-10-22 13:08:19,0.51693,36.59247
2023-10-22 13:08:20,0.44420,37.14318
2023-10-22 13:08:21,0.51823,36.63521
2023-10-22 13:08:22,0.51432,35.62442
2023-10-22 13:08:23,0.51953,37.91050
2023-10-22 13:08:24,0.44308,36.68135
2023-10-22 13:08:25,0.51693,34.76460
2023-10-22 13:08:26,0.51953,37.45255
2023-10-22 13:08:27,0.51953,38.94941
2023-10-22 13:08:28,0.51302,35.24901
2023-10-22 13:08:29,0.44531,38.45560
2023-10-22 13:08:30,0.51432,33.83942
2023-10-22 13:08:31,0.51693,36.10040
2023-10-22 13:08:32,0.51953,37.65316
2023-10-22 13:08:33,0.44308,38.11821
2023-10-22 13:08:34,0.51953,37.92074
2023-10-22 13:08:35,0.51302,35.47539
2023-10-22 13:08:36,0.52083,37.60829
