Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-10-21 15:57:31,0.10938,17.35938,17.35938,0.00000
2023-10-21 15:57:32,0.18229,21.28906,21.28906,0.00000
2023-10-21 15:57:33,0.52083,43.74219,43.74219,0.00000
2023-10-21 15:57:34,0.44643,41.38281,41.38281,0.00000
2023-10-21 15:57:35,0.53125,43.54688,43.54688,0.00000
2023-10-21 15:57:36,0.52604,41.42969,41.42969,0.00000
2023-10-21 15:57:37,0.51563,43.12500,43.12500,0.00000
2023-10-21 15:57:38,0.45982,43.30469,43.30469,0.00000
2023-10-21 15:57:39,0.52344,39.20313,39.20313,0.00000
2023-10-21 15:57:40,0.51823,43.21094,43.21094,0.00000
2023-10-21 15:57:41,0.52083,43.79688,43.79688,0.00000
2023-10-21 15:57:42,0.52865,43.34375,43.34375,0.00000
2023-10-21 15:57:43,0.44866,43.19531,43.19531,0.00000
2023-10-21 15:57:44,0.52604,42.24219,42.24219,0.00000
2023-10-21 15:57:45,0.53385,43.91406,43.91406,0.00000
2023-10-21 15:57:46,0.51823,42.10156,42.10156,0.00000
2023-10-21 15:57:47,0.45982,42.17188,42.17188,0.00000
2023-10-21 15:57:48,0.52344,43.93750,43.93750,0.00000
2023-10-21 15:57:49,0.51823,43.85156,43.85156,0.00000
2023-10-21 15:57:50,0.52604,41.35938,41.35938,0.00000
2023-10-21 15:57:51,0.45089,43.28906,43.28906,0.00000
2023-10-21 15:57:52,0.24740,27.22656,27.22656,0.00000
2023-10-21 15:57:53,0.20573,21.71094,21.71094,0.00000
2023-10-21 15:57:54,0.05469,7.85156,7.85156,0.00000
2023-10-21 15:57:55,0.04688,7.78125,7.78125,0.00000
2023-10-21 15:57:56,0.31510,27.42188,27.42188,0.00000
2023-10-21 15:57:57,0.52344,41.75000,41.75000,0.00000
2023-10-21 15:57:58,0.52083,41.60938,41.60938,0.00000
2023-10-21 15:57:59,0.45536,41.72656,41.72656,0.00000
2023-10-21 15:58:00,0.51823,41.95313,41.95313,0.00000
2023-10-21 15:58:01,0.51823,41.96094,41.96094,0.00000
2023-10-21 15:58:02,0.53125,42.37500,42.37500,0.00000
2023-10-21 15:58:03,0.52083,42.14844,42.14844,0.00000
2023-10-21 15:58:04,0.44196,42.43750,42.43750,0.00000
2023-10-21 15:58:05,0.53125,42.63281,42.63281,0.00000
2023-10-21 15:58:06,0.52604,42.28125,42.28125,0.00000
2023-10-21 15:58:07,0.52083,40.82813,40.82813,0.00000
2023-10-21 15:58:08,0.45536,41.00781,41.00781,0.00000
2023-10-21 15:58:09,0.52083,41.58594,41.58594,0.00000
2023-10-21 15:58:10,0.52604,42.10938,42.10938,0.00000
2023-10-21 15:58:11,0.52865,42.10938,42.10938,0.00000
2023-10-21 15:58:12,0.44420,40.49219,40.49219,0.00000
2023-10-21 15:58:13,0.52083,42.95313,42.95313,0.00000
