Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-10-20 18:32:59,0.10714,18.14844,18.14844,0.00000
2023-10-20 18:33:00,0.08333,12.77344,12.77344,0.00000
2023-10-20 18:33:01,0.36458,33.89063,33.89063,0.00000
2023-10-20 18:33:02,0.51563,43.96094,43.96094,0.00000
2023-10-20 18:33:03,0.52865,42.92969,42.92969,0.00000
2023-10-20 18:33:04,0.45313,44.17188,44.17188,0.00000
2023-10-20 18:33:05,0.51823,44.78125,44.78125,0.00000
2023-10-20 18:33:06,0.52865,43.09375,43.09375,0.00000
2023-10-20 18:33:07,0.52083,43.74219,43.74219,0.00000
2023-10-20 18:33:08,0.44643,43.80469,43.80469,0.00000
2023-10-20 18:33:09,0.54167,44.26563,44.26563,0.00000
2023-10-20 18:33:10,0.51823,43.41406,43.41406,0.00000
2023-10-20 18:33:11,0.51823,42.99219,42.99219,0.00000
2023-10-20 18:33:12,0.53125,41.11719,41.11719,0.00000
2023-10-20 18:33:13,0.45089,43.70313,43.70313,0.00000
2023-10-20 18:33:14,0.52604,42.34375,42.34375,0.00000
2023-10-20 18:33:15,0.53125,43.53906,43.53906,0.00000
2023-10-20 18:33:16,0.51563,43.57813,43.57813,0.00000
2023-10-20 18:33:17,0.44866,43.00000,43.00000,0.00000
2023-10-20 18:33:18,0.53125,41.53906,41.53906,0.00000
2023-10-20 18:33:19,0.53125,41.30469,41.30469,0.00000
2023-10-20 18:33:20,0.52344,42.69531,42.69531,0.00000
2023-10-20 18:33:21,0.45089,43.31250,43.31250,0.00000
2023-10-20 18:33:22,0.52083,43.26563,43.26563,0.00000
2023-10-20 18:33:23,0.53125,44.17969,44.17969,0.00000
2023-10-20 18:33:24,0.54167,44.29688,44.29688,0.00000
2023-10-20 18:33:25,0.44643,43.93750,43.93750,0.00000
2023-10-20 18:33:26,0.52344,44.60938,44.60938,0.00000
2023-10-20 18:33:27,0.52865,44.12500,44.12500,0.00000
2023-10-20 18:33:28,0.52083,43.82031,43.82031,0.00000
2023-10-20 18:33:29,0.45536,43.47656,43.47656,0.00000
2023-10-20 18:33:30,0.52344,43.50000,43.50000,0.00000
2023-10-20 18:33:31,0.52604,43.98438,43.98438,0.00000
2023-10-20 18:33:32,0.52083,41.26563,41.26563,0.00000
2023-10-20 18:33:33,0.45536,44.30469,44.30469,0.00000
2023-10-20 18:33:34,0.53125,42.26563,42.26563,0.00000
2023-10-20 18:33:35,0.51823,41.35156,41.35156,0.00000
2023-10-20 18:33:36,0.53646,45.39844,45.39844,0.00000
2023-10-20 18:33:37,0.52344,43.67188,43.67188,0.00000
2023-10-20 18:33:38,0.44643,44.84375,44.84375,0.00000
2023-10-20 18:33:39,0.31771,31.15625,31.15625,0.00000
2023-10-20 18:33:40,0.20833,22.55469,22.55469,0.00000
2023-10-20 18:33:41,0.05804,10.16406,10.16406,0.00000
2023-10-20 18:33:42,0.07813,10.90625,10.90625,0.00000
2023-10-20 18:33:43,0.19271,23.23438,23.23438,0.00000
2023-10-20 18:33:44,0.52604,40.56250,40.56250,0.00000
2023-10-20 18:33:45,0.53385,41.77344,41.77344,0.00000
2023-10-20 18:33:46,0.44866,39.39063,39.39063,0.00000
2023-10-20 18:33:47,0.51823,37.85156,37.85156,0.00000
2023-10-20 18:33:48,0.52083,42.03906,42.03906,0.00000
