Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-10-22 13:20:36,0.12500,19.54688,19.54688,0.00000
2023-10-22 13:20:37,0.09821,16.45313,16.45313,0.00000
2023-10-22 13:20:38,0.28646,24.59375,24.59375,0.00000
2023-10-22 13:20:39,0.52083,34.34375,34.34375,0.00000
2023-10-22 13:20:40,0.49479,35.85938,35.85938,0.00000
2023-10-22 13:20:41,0.46429,36.65625,36.65625,0.00000
2023-10-22 13:20:42,0.52604,37.25000,37.25000,0.00000
2023-10-22 13:20:43,0.52604,34.67188,34.67188,0.00000
2023-10-22 13:20:44,0.53125,35.92188,35.92188,0.00000
2023-10-22 13:20:45,0.52604,38.20313,38.20313,0.00000
2023-10-22 13:20:46,0.45089,37.25000,37.25000,0.00000
2023-10-22 13:20:47,0.52604,33.93750,33.93750,0.00000
2023-10-22 13:20:48,0.52604,37.62500,37.62500,0.00000
2023-10-22 13:20:49,0.52604,37.56250,37.56250,0.00000
2023-10-22 13:20:50,0.46429,37.42188,37.42188,0.00000
2023-10-22 13:20:51,0.52604,37.46875,37.46875,0.00000
2023-10-22 13:20:52,0.53646,35.18750,35.18750,0.00000
2023-10-22 13:20:53,0.52604,35.67188,35.67188,0.00000
2023-10-22 13:20:54,0.45536,37.90625,37.90625,0.00000
2023-10-22 13:20:55,0.53125,37.54688,37.54688,0.00000
2023-10-22 13:20:56,0.53646,38.32813,38.32813,0.00000
2023-10-22 13:20:57,0.52604,38.14063,38.14063,0.00000
2023-10-22 13:20:58,0.45089,36.15625,36.15625,0.00000
2023-10-22 13:20:59,0.54167,36.54688,36.54688,0.00000
2023-10-22 13:21:00,0.52604,37.84375,37.84375,0.00000
2023-10-22 13:21:01,0.52604,36.70313,36.70313,0.00000
2023-10-22 13:21:02,0.46875,37.10938,37.10938,0.00000
2023-10-22 13:21:03,0.52083,32.71875,32.71875,0.00000
2023-10-22 13:21:04,0.53125,37.84375,37.84375,0.00000
2023-10-22 13:21:05,0.54167,37.73438,37.73438,0.00000
2023-10-22 13:21:06,0.45536,35.87500,35.87500,0.00000
2023-10-22 13:21:07,0.52604,37.21875,37.21875,0.00000
2023-10-22 13:21:08,0.54167,37.96875,37.96875,0.00000
2023-10-22 13:21:09,0.52604,36.57813,36.57813,0.00000
2023-10-22 13:21:10,0.52604,36.21875,36.21875,0.00000
2023-10-22 13:21:11,0.45982,37.29688,37.29688,0.00000
2023-10-22 13:21:12,0.51563,35.82813,35.82813,0.00000
2023-10-22 13:21:13,0.53125,38.35938,38.35938,0.00000
2023-10-22 13:21:14,0.54167,38.35938,38.35938,0.00000
2023-10-22 13:21:15,0.45536,37.32813,37.32813,0.00000
2023-10-22 13:21:16,0.52604,36.43750,36.43750,0.00000
2023-10-22 13:21:17,0.55208,37.98438,37.98438,0.00000
2023-10-22 13:21:18,0.53125,38.34375,38.34375,0.00000
2023-10-22 13:21:19,0.44643,36.53125,36.53125,0.00000
2023-10-22 13:21:20,0.54167,37.85938,37.85938,0.00000
2023-10-22 13:21:21,0.52604,37.82813,37.82813,0.00000
2023-10-22 13:21:22,0.52604,35.95313,35.95313,0.00000
2023-10-22 13:21:23,0.54167,38.95313,38.95313,0.00000
2023-10-22 13:21:24,0.45536,38.20313,38.20313,0.00000
2023-10-22 13:21:25,0.52604,38.17188,38.17188,0.00000
2023-10-22 13:21:26,0.53646,36.03125,36.03125,0.00000
2023-10-22 13:21:27,0.52604,36.85938,36.85938,0.00000
2023-10-22 13:21:28,0.45089,37.98438,37.98438,0.00000
2023-10-22 13:21:29,0.54167,36.43750,36.43750,0.00000
2023-10-22 13:21:30,0.52604,36.57813,36.57813,0.00000
2023-10-22 13:21:31,0.52083,37.01563,37.01563,0.00000
2023-10-22 13:21:32,0.45089,31.95313,31.95313,0.00000
2023-10-22 13:21:33,0.52083,33.81250,33.81250,0.00000
2023-10-22 13:21:34,0.53125,38.06250,38.06250,0.00000
2023-10-22 13:21:35,0.53125,34.73438,34.73438,0.00000
2023-10-22 13:21:36,0.44196,35.79688,35.79688,0.00000
2023-10-22 13:21:37,0.52083,37.34375,37.34375,0.00000
2023-10-22 13:21:38,0.54688,38.01563,38.01563,0.00000
2023-10-22 13:21:39,0.52083,38.00000,38.00000,0.00000
2023-10-22 13:21:40,0.45536,36.64063,36.64063,0.00000
2023-10-22 13:21:41,0.54167,37.84375,37.84375,0.00000
2023-10-22 13:21:42,0.52604,38.43750,38.43750,0.00000
2023-10-22 13:21:43,0.52083,37.15625,37.15625,0.00000
2023-10-22 13:21:44,0.46875,38.26563,38.26563,0.00000
2023-10-22 13:21:45,0.53125,38.48438,38.48438,0.00000
2023-10-22 13:21:46,0.52604,37.79688,37.79688,0.00000
2023-10-22 13:21:47,0.54167,38.43750,38.43750,0.00000
2023-10-22 13:21:48,0.45089,38.40625,38.40625,0.00000
2023-10-22 13:21:49,0.53125,38.78125,38.78125,0.00000
2023-10-22 13:21:50,0.53646,38.06250,38.06250,0.00000
2023-10-22 13:21:51,0.52604,38.20313,38.20313,0.00000
2023-10-22 13:21:52,0.51563,37.53125,37.53125,0.00000
2023-10-22 13:21:53,0.45536,33.93750,33.93750,0.00000
2023-10-22 13:21:54,0.51563,34.90625,34.90625,0.00000
2023-10-22 13:21:55,0.52604,35.35938,35.35938,0.00000
2023-10-22 13:21:56,0.53646,38.37500,38.37500,0.00000
2023-10-22 13:21:57,0.45536,38.25000,38.25000,0.00000
2023-10-22 13:21:58,0.52604,38.56250,38.56250,0.00000
2023-10-22 13:21:59,0.51563,35.76563,35.76563,0.00000
2023-10-22 13:22:00,0.53646,36.25000,36.25000,0.00000
2023-10-22 13:22:01,0.45089,36.37500,36.37500,0.00000
2023-10-22 13:22:02,0.52604,38.34375,38.34375,0.00000
2023-10-22 13:22:03,0.54167,38.04688,38.04688,0.00000
2023-10-22 13:22:04,0.52083,37.17188,37.17188,0.00000
2023-10-22 13:22:05,0.45089,38.45313,38.45313,0.00000
2023-10-22 13:22:06,0.53646,38.50000,38.50000,0.00000
2023-10-22 13:22:07,0.53125,37.93750,37.93750,0.00000
2023-10-22 13:22:08,0.53646,39.17188,39.17188,0.00000
2023-10-22 13:22:09,0.52604,38.67188,38.67188,0.00000
2023-10-22 13:22:10,0.45089,38.04688,38.04688,0.00000
2023-10-22 13:22:11,0.54167,38.03125,38.03125,0.00000
2023-10-22 13:22:12,0.52604,38.07813,38.07813,0.00000
2023-10-22 13:22:13,0.53125,37.73438,37.73438,0.00000
2023-10-22 13:22:14,0.45982,38.73438,38.73438,0.00000
2023-10-22 13:22:15,0.52604,36.14063,36.14063,0.00000
2023-10-22 13:22:16,0.53125,38.67188,38.67188,0.00000
2023-10-22 13:22:17,0.53125,35.37500,35.37500,0.00000
2023-10-22 13:22:18,0.45089,38.15625,38.15625,0.00000
2023-10-22 13:22:19,0.52604,38.50000,38.50000,0.00000
2023-10-22 13:22:20,0.54167,38.12500,38.12500,0.00000
2023-10-22 13:22:21,0.52083,39.34375,39.34375,0.00000
2023-10-22 13:22:22,0.52604,38.40625,38.40625,0.00000
2023-10-22 13:22:23,0.45982,39.15625,39.15625,0.00000
2023-10-22 13:22:24,0.52604,38.48438,38.48438,0.00000
2023-10-22 13:22:25,0.52604,37.73438,37.73438,0.00000
2023-10-22 13:22:26,0.54688,36.95313,36.95313,0.00000
2023-10-22 13:22:27,0.44196,37.04688,37.04688,0.00000
2023-10-22 13:22:28,0.51563,37.23438,37.23438,0.00000
2023-10-22 13:22:29,0.54688,37.32813,37.32813,0.00000
2023-10-22 13:22:30,0.52604,37.25000,37.25000,0.00000
2023-10-22 13:22:31,0.45089,34.71875,34.71875,0.00000
2023-10-22 13:22:32,0.53646,34.28125,34.28125,0.00000
2023-10-22 13:22:33,0.51563,34.45313,34.45313,0.00000
2023-10-22 13:22:34,0.52604,38.62500,38.62500,0.00000
2023-10-22 13:22:35,0.46429,38.37500,38.37500,0.00000
2023-10-22 13:22:36,0.52604,37.64063,37.64063,0.00000
2023-10-22 13:22:37,0.52083,37.73438,37.73438,0.00000
2023-10-22 13:22:38,0.54167,38.78125,38.78125,0.00000
2023-10-22 13:22:39,0.52083,38.26563,38.26563,0.00000
2023-10-22 13:22:40,0.45089,37.15625,37.15625,0.00000
2023-10-22 13:22:41,0.54167,36.82813,36.82813,0.00000
2023-10-22 13:22:42,0.52604,38.34375,38.34375,0.00000
2023-10-22 13:22:43,0.53646,35.73438,35.73438,0.00000
2023-10-22 13:22:44,0.45982,38.92188,38.92188,0.00000
2023-10-22 13:22:45,0.53125,37.62500,37.62500,0.00000
