Date,CPU Utilization,CPU Power
2023-10-21 20:56:04,0.10826,19.10562
2023-10-21 20:56:05,0.06641,9.30636
2023-10-21 20:56:06,0.16276,20.92211
2023-10-21 20:56:07,0.30990,25.68356
2023-10-21 20:56:08,0.51953,36.65010
2023-10-21 20:56:09,0.44754,36.72953
2023-10-21 20:56:10,0.51823,36.01194
2023-10-21 20:56:11,0.51693,35.99363
2023-10-21 20:56:12,0.51823,34.68031
2023-10-21 20:56:13,0.44531,36.52859
2023-10-21 20:56:14,0.52083,36.55024
2023-10-21 20:56:15,0.51953,36.98959
2023-10-21 20:56:16,0.51823,36.32111
2023-10-21 20:56:17,0.44531,36.78592
2023-10-21 20:56:18,0.51823,36.60442
2023-10-21 20:56:19,0.51823,36.90888
2023-10-21 20:56:20,0.52083,36.91212
2023-10-21 20:56:21,0.51563,36.29090
2023-10-21 20:56:22,0.44754,37.16164
2023-10-21 20:56:23,0.51432,35.55000
2023-10-21 20:56:24,0.51953,35.52389
2023-10-21 20:56:25,0.51823,36.87048
2023-10-21 20:56:26,0.44420,37.05339
2023-10-21 20:56:27,0.52083,36.88424
2023-10-21 20:56:28,0.52083,35.77898
2023-10-21 20:56:29,0.51953,37.48379
2023-10-21 20:56:30,0.44420,36.82476
2023-10-21 20:56:31,0.51953,37.30134
2023-10-21 20:56:32,0.51823,37.17327
2023-10-21 20:56:33,0.51823,36.44128
2023-10-21 20:56:34,0.51823,35.96709
2023-10-21 20:56:35,0.44420,36.76379
2023-10-21 20:56:36,0.51953,36.68808
2023-10-21 20:56:37,0.51953,36.93943
2023-10-21 20:56:38,0.52083,37.29988
2023-10-21 20:56:39,0.44531,35.55358
2023-10-21 20:56:40,0.51823,31.66144
2023-10-21 20:56:41,0.61875,35.93398
2023-10-21 20:56:42,0.51953,35.01064
2023-10-21 20:56:43,0.51823,36.70874
2023-10-21 20:56:44,0.44420,36.50407
2023-10-21 20:56:45,0.52083,35.73836
2023-10-21 20:56:46,0.51823,36.52761
2023-10-21 20:56:47,0.51693,33.63884
2023-10-21 20:56:48,0.51823,37.22014
2023-10-21 20:56:49,0.44531,35.75686
2023-10-21 20:56:50,0.51823,37.15781
2023-10-21 20:56:51,0.52214,37.16376
2023-10-21 20:56:52,0.51563,33.74591
2023-10-21 20:56:53,0.44531,37.06507
2023-10-21 20:56:54,0.51693,36.40092
2023-10-21 20:56:55,0.51693,35.02678
2023-10-21 20:56:56,0.51823,35.98871
