Date,CPU Utilization,CPU Power
2023-10-21 15:08:04,0.08929,16.56641
2023-10-21 15:08:05,0.11719,15.49688
2023-10-21 15:08:06,0.51563,41.04246
2023-10-21 15:08:07,0.51693,43.30169
2023-10-21 15:08:08,0.44308,42.17974
2023-10-21 15:08:09,0.51693,41.41589
2023-10-21 15:08:10,0.51693,43.80957
2023-10-21 15:08:11,0.51693,42.96352
2023-10-21 15:08:12,0.51953,41.09441
2023-10-21 15:08:13,0.44308,42.35092
2023-10-21 15:08:14,0.51693,42.64648
2023-10-21 15:08:15,0.51563,43.94672
2023-10-21 15:08:16,0.51693,40.64986
2023-10-21 15:08:17,0.44420,39.64076
2023-10-21 15:08:18,0.51693,42.13211
2023-10-21 15:08:19,0.51823,43.39384
2023-10-21 15:08:20,0.51823,42.29284
2023-10-21 15:08:21,0.44308,42.05241
2023-10-21 15:08:22,0.51693,41.54155
2023-10-21 15:08:23,0.51693,42.96798
2023-10-21 15:08:24,0.51563,44.13281
2023-10-21 15:08:25,0.14732,22.31974
2023-10-21 15:08:26,0.19271,20.86670
2023-10-21 15:08:27,0.03646,5.46533
2023-10-21 15:08:28,0.03125,5.22837
2023-10-21 15:08:29,0.33984,30.88733
2023-10-21 15:08:30,0.44196,40.23422
2023-10-21 15:08:31,0.51563,41.15848
2023-10-21 15:08:32,0.51432,39.50454
2023-10-21 15:08:33,0.51302,37.61854
2023-10-21 15:08:34,0.44196,41.21922
2023-10-21 15:08:35,0.51432,40.83110
2023-10-21 15:08:36,0.51563,41.81203
2023-10-21 15:08:37,0.51432,40.55748
2023-10-21 15:08:38,0.44196,39.86787
2023-10-21 15:08:39,0.51432,41.80674
2023-10-21 15:08:40,0.51563,41.15765
2023-10-21 15:08:41,0.51432,39.54713
2023-10-21 15:08:42,0.44308,41.44675
2023-10-21 15:08:43,0.51432,41.27250
2023-10-21 15:08:44,0.51563,41.29318
2023-10-21 15:08:45,0.51432,41.89546
2023-10-21 15:08:46,0.43973,41.38155
2023-10-21 15:08:47,0.51563,41.51292
2023-10-21 15:08:48,0.51432,41.38899
2023-10-21 15:08:49,0.51432,42.98103
2023-10-21 15:08:50,0.43973,40.97563
2023-10-21 15:08:51,0.51302,42.87828
2023-10-21 15:08:52,0.51302,40.97369
2023-10-21 15:08:53,0.51302,42.42707
2023-10-21 15:08:54,0.43973,43.43404
2023-10-21 15:08:55,0.51432,43.11826
2023-10-21 15:08:56,0.51302,42.71090
2023-10-21 15:08:57,0.51302,41.06464
2023-10-21 15:08:58,0.51302,41.04167
2023-10-21 15:08:59,0.44085,41.35747
2023-10-21 15:09:00,0.47786,27.93423
2023-10-21 15:09:01,0.51693,35.73310
2023-10-21 15:09:02,0.51042,35.68119
2023-10-21 15:09:03,0.43862,34.88283
2023-10-21 15:09:04,0.51172,35.36153
2023-10-21 15:09:05,0.51042,35.49165
2023-10-21 15:09:06,0.51432,41.05558
2023-10-21 15:09:07,0.51302,42.85987
2023-10-21 15:09:08,0.51302,43.66320
2023-10-21 15:09:09,0.51432,43.52012
2023-10-21 15:09:10,0.51302,43.38855
2023-10-21 15:09:11,0.43973,43.03988
2023-10-21 15:09:12,0.51432,41.94379
2023-10-21 15:09:13,0.51693,39.22407
2023-10-21 15:09:14,0.51302,42.05739
2023-10-21 15:09:15,0.51432,40.76264
2023-10-21 15:09:16,0.43973,43.49006
2023-10-21 15:09:17,0.51432,43.30243
2023-10-21 15:09:18,0.51172,42.36955
2023-10-21 15:09:19,0.51302,42.55237
2023-10-21 15:09:20,0.43973,43.59646
2023-10-21 15:09:21,0.51302,41.38789
2023-10-21 15:09:22,0.51302,42.25148
2023-10-21 15:09:23,0.51302,45.43313
2023-10-21 15:09:24,0.43750,46.28315
2023-10-21 15:09:25,0.51172,45.14342
2023-10-21 15:09:26,0.51042,48.25371
2023-10-21 15:09:27,0.51172,47.51384
2023-10-21 15:09:28,0.44196,38.82403
2023-10-21 15:09:29,0.51302,37.84610
2023-10-21 15:09:30,0.51172,44.56052
2023-10-21 15:09:31,0.51042,44.23819
2023-10-21 15:09:32,0.61719,41.80711
2023-10-21 15:09:33,0.51042,45.76736
2023-10-21 15:09:34,0.51172,46.86345
2023-10-21 15:09:35,0.51042,43.25232
2023-10-21 15:09:36,0.51302,41.19807
2023-10-21 15:09:37,0.51172,44.50108
2023-10-21 15:09:38,0.51432,40.61420
2023-10-21 15:09:39,0.61406,46.85971
2023-10-21 15:09:40,0.51172,46.03986
2023-10-21 15:09:41,0.51302,46.34124
2023-10-21 15:09:42,0.50911,46.89246
2023-10-21 15:09:43,0.51432,46.82087
