Date,CPU Utilization,CPU Power
2023-10-20 18:32:59,0.09598,16.25797
2023-10-20 18:33:00,0.07292,11.17676
2023-10-20 18:33:01,0.35938,33.40647
2023-10-20 18:33:02,0.51432,43.84993
2023-10-20 18:33:03,0.51432,41.76657
2023-10-20 18:33:04,0.44085,42.97510
2023-10-20 18:33:05,0.51432,44.44370
2023-10-20 18:33:06,0.51432,41.92619
2023-10-20 18:33:07,0.51432,43.19541
2023-10-20 18:33:08,0.44085,43.25713
2023-10-20 18:33:09,0.51432,42.03106
2023-10-20 18:33:10,0.51302,42.97774
2023-10-20 18:33:11,0.51432,42.66813
2023-10-20 18:33:12,0.51432,39.80708
2023-10-20 18:33:13,0.44085,42.72954
2023-10-20 18:33:14,0.51302,41.29564
2023-10-20 18:33:15,0.51693,42.36521
2023-10-20 18:33:16,0.51302,43.35803
2023-10-20 18:33:17,0.44085,42.25124
2023-10-20 18:33:18,0.51432,40.21552
2023-10-20 18:33:19,0.51432,39.98861
2023-10-20 18:33:20,0.51432,41.95186
2023-10-20 18:33:21,0.44196,42.45483
2023-10-20 18:33:22,0.51432,42.72481
2023-10-20 18:33:23,0.51563,42.88028
2023-10-20 18:33:24,0.51302,41.95425
2023-10-20 18:33:25,0.43973,43.27843
2023-10-20 18:33:26,0.51563,43.94356
2023-10-20 18:33:27,0.51432,42.92950
2023-10-20 18:33:28,0.51302,43.16301
2023-10-20 18:33:29,0.44085,42.09128
2023-10-20 18:33:30,0.51302,42.63433
2023-10-20 18:33:31,0.51563,43.11340
2023-10-20 18:33:32,0.51302,40.64664
2023-10-20 18:33:33,0.43973,42.78443
2023-10-20 18:33:34,0.51302,40.81533
2023-10-20 18:33:35,0.51432,41.03987
2023-10-20 18:33:36,0.51432,43.52520
2023-10-20 18:33:37,0.51302,42.80278
2023-10-20 18:33:38,0.44085,44.28320
2023-10-20 18:33:39,0.30078,29.49628
2023-10-20 18:33:40,0.20182,21.84986
2023-10-20 18:33:41,0.05357,9.38221
2023-10-20 18:33:42,0.06250,8.72500
2023-10-20 18:33:43,0.19010,22.92040
2023-10-20 18:33:44,0.51302,39.55848
2023-10-20 18:33:45,0.51172,40.04137
2023-10-20 18:33:46,0.43973,38.60673
2023-10-20 18:33:47,0.51172,37.37604
2023-10-20 18:33:48,0.51302,41.40847
2023-10-20 18:33:49,0.51042,40.82583
2023-10-20 18:33:50,0.43862,42.15477
2023-10-20 18:33:51,0.51172,42.38434
2023-10-20 18:33:52,0.51302,40.84202
2023-10-20 18:33:53,0.51172,41.31807
2023-10-20 18:33:54,0.51042,41.95933
2023-10-20 18:33:55,0.43862,41.01488
2023-10-20 18:33:56,0.51172,42.15894
2023-10-20 18:33:57,0.51302,37.84103
2023-10-20 18:33:58,0.51302,38.78588
2023-10-20 18:33:59,0.43973,37.20417
2023-10-20 18:34:00,0.51172,40.50510
2023-10-20 18:34:01,0.51432,38.80112
2023-10-20 18:34:02,0.51172,40.33274
2023-10-20 18:34:03,0.43750,41.29871
2023-10-20 18:34:04,0.51302,39.69876
2023-10-20 18:34:05,0.51302,41.21012
2023-10-20 18:34:06,0.51172,40.81398
2023-10-20 18:34:07,0.43862,41.46473
2023-10-20 18:34:08,0.51302,38.95849
2023-10-20 18:34:09,0.51302,38.52835
2023-10-20 18:34:10,0.51042,39.58935
2023-10-20 18:34:11,0.43862,41.28803
2023-10-20 18:34:12,0.51302,39.09826
2023-10-20 18:34:13,0.51042,40.09864
2023-10-20 18:34:14,0.51172,40.81981
2023-10-20 18:34:15,0.51172,40.58711
2023-10-20 18:34:16,0.43750,40.86961
2023-10-20 18:34:17,0.51302,39.26965
2023-10-20 18:34:18,0.51172,41.57591
2023-10-20 18:34:19,0.51042,41.92085
2023-10-20 18:34:20,0.43638,41.76019
2023-10-20 18:34:21,0.51172,40.30158
2023-10-20 18:34:22,0.51042,41.37484
2023-10-20 18:34:23,0.51042,42.69623
2023-10-20 18:34:24,0.43862,39.74098
2023-10-20 18:34:25,0.51042,42.63646
2023-10-20 18:34:26,0.51042,42.91347
2023-10-20 18:34:27,0.51042,42.55662
2023-10-20 18:34:28,0.43862,43.22473
2023-10-20 18:34:29,0.51042,44.35889
2023-10-20 18:34:30,0.50911,41.02222
2023-10-20 18:34:31,0.51302,39.96176
2023-10-20 18:34:32,0.51172,41.61204
2023-10-20 18:34:33,0.43862,42.53820
2023-10-20 18:34:34,0.51172,42.55453
2023-10-20 18:34:35,0.51042,42.80540
2023-10-20 18:34:36,0.51042,42.40962
2023-10-20 18:34:37,0.43638,43.79425
2023-10-20 18:34:38,0.51172,41.90977
2023-10-20 18:34:39,0.51042,37.33548
2023-10-20 18:34:40,0.51042,43.49219
2023-10-20 18:34:41,0.43862,43.69054
2023-10-20 18:34:42,0.51172,41.82003
2023-10-20 18:34:43,0.51042,43.56679
2023-10-20 18:34:44,0.51172,43.33746
2023-10-20 18:34:45,0.43973,42.82215
2023-10-20 18:34:46,0.51042,43.71094
2023-10-20 18:34:47,0.51042,42.85204
2023-10-20 18:34:48,0.51172,43.00684
2023-10-20 18:34:49,0.43638,43.50216
2023-10-20 18:34:50,0.51172,42.99980
2023-10-20 18:34:51,0.51172,43.36049
2023-10-20 18:34:52,0.51302,42.70709
2023-10-20 18:34:53,0.43638,43.03561
2023-10-20 18:34:54,0.51172,39.75900
2023-10-20 18:34:55,0.50911,42.18164
2023-10-20 18:34:56,0.51042,41.83131
2023-10-20 18:34:57,0.43862,43.14802
2023-10-20 18:34:58,0.50911,42.09180
2023-10-20 18:34:59,0.51042,42.50781
2023-10-20 18:35:00,0.51302,43.41695
2023-10-20 18:35:01,0.51172,43.12185
2023-10-20 18:35:02,0.43750,42.25173
2023-10-20 18:35:03,0.51302,41.33152
2023-10-20 18:35:04,0.51172,38.59170
2023-10-20 18:35:05,0.51042,42.86723
2023-10-20 18:35:06,0.43862,43.94096
2023-10-20 18:35:07,0.51042,43.01903
2023-10-20 18:35:08,0.51042,42.67291
2023-10-20 18:35:09,0.51302,39.99276
2023-10-20 18:35:10,0.43750,38.81188
2023-10-20 18:35:11,0.51172,43.30838
2023-10-20 18:35:12,0.51172,44.30805
2023-10-20 18:35:13,0.51042,40.35339
2023-10-20 18:35:14,0.51042,43.14297
2023-10-20 18:35:15,0.43973,43.94024
2023-10-20 18:35:16,0.51302,41.86848
2023-10-20 18:35:17,0.51172,42.03258
2023-10-20 18:35:18,0.51042,44.10616
2023-10-20 18:35:19,0.43862,40.67782
2023-10-20 18:35:20,0.51172,41.88674
2023-10-20 18:35:21,0.51042,42.91367
2023-10-20 18:35:22,0.51563,37.78033
2023-10-20 18:35:23,0.43750,44.07370
2023-10-20 18:35:24,0.51302,42.37449
2023-10-20 18:35:25,0.51302,38.80851
2023-10-20 18:35:26,0.51172,43.73645
2023-10-20 18:35:27,0.43750,43.69476
2023-10-20 18:35:28,0.51172,45.01352
2023-10-20 18:35:29,0.51042,48.31517
2023-10-20 18:35:30,0.51042,47.86688
2023-10-20 18:35:31,0.43750,47.83625
2023-10-20 18:35:32,0.51432,49.10363
2023-10-20 18:35:33,0.51172,48.07585
2023-10-20 18:35:34,0.51172,47.84824
2023-10-20 18:35:35,0.51042,40.57031
2023-10-20 18:35:36,0.43862,44.49639
2023-10-20 18:35:37,0.51042,46.36625
2023-10-20 18:35:38,0.51302,49.35004
2023-10-20 18:35:39,0.51042,50.03125
2023-10-20 18:35:40,0.44308,41.15652
2023-10-20 18:35:41,0.51172,48.18685
2023-10-20 18:35:42,0.51172,46.86065
2023-10-20 18:35:43,0.51042,41.53326
2023-10-20 18:35:44,0.51042,48.92228
2023-10-20 18:35:45,0.43862,48.45821
2023-10-20 18:35:46,0.51172,47.69468
2023-10-20 18:35:47,0.51042,46.39063
2023-10-20 18:35:48,0.51302,46.41962
2023-10-20 18:35:49,0.43750,48.16547
2023-10-20 18:35:50,0.51172,48.90015
2023-10-20 18:35:51,0.51042,46.80821
2023-10-20 18:35:52,0.51042,44.23782
2023-10-20 18:35:53,0.43750,47.02469
2023-10-20 18:35:54,0.51042,46.49641
2023-10-20 18:35:55,0.51042,47.21859
2023-10-20 18:35:56,0.51302,48.57951
2023-10-20 18:35:57,0.44085,42.02863
2023-10-20 18:35:58,0.51302,40.40420
2023-10-20 18:35:59,0.51042,48.67020
2023-10-20 18:36:00,0.51042,45.77831
2023-10-20 18:36:01,0.43750,45.61154
2023-10-20 18:36:02,0.51432,44.88636
2023-10-20 18:36:03,0.51042,48.78125
2023-10-20 18:36:04,0.51302,45.78711
2023-10-20 18:36:05,0.43973,40.30323
2023-10-20 18:36:06,0.51302,45.55315
2023-10-20 18:36:07,0.51172,48.00783
2023-10-20 18:36:08,0.51172,45.64582
2023-10-20 18:36:09,0.43750,48.56910
2023-10-20 18:36:10,0.51172,47.93183
2023-10-20 18:36:11,0.51042,44.19188
2023-10-20 18:36:12,0.51172,47.50541
2023-10-20 18:36:13,0.43750,46.83824
2023-10-20 18:36:14,0.51302,48.86330
2023-10-20 18:36:15,0.51302,47.69569
2023-10-20 18:36:16,0.51172,47.47696
2023-10-20 18:36:17,0.43862,49.48165
