Date,CPU Utilization,CPU Power
2023-10-22 11:54:42,0.12500,18.93375
2023-10-22 11:54:43,0.11068,16.63318
2023-10-22 11:54:44,0.26953,23.71634
2023-10-22 11:54:45,0.51823,36.13109
2023-10-22 11:54:46,0.48958,35.23841
2023-10-22 11:54:47,0.44420,36.01194
2023-10-22 11:54:48,0.51953,36.54673
2023-10-22 11:54:49,0.52083,37.06683
2023-10-22 11:54:50,0.51693,34.18494
2023-10-22 11:54:51,0.43750,34.60625
2023-10-22 11:54:52,0.51953,37.69069
2023-10-22 11:54:53,0.51823,36.06135
2023-10-22 11:54:54,0.52083,37.38894
2023-10-22 11:54:55,0.44420,36.58518
2023-10-22 11:54:56,0.51563,35.31273
2023-10-22 11:54:57,0.51953,36.80268
2023-10-22 11:54:58,0.51953,37.02431
2023-10-22 11:54:59,0.44420,37.85125
2023-10-22 11:55:00,0.51953,36.04623
2023-10-22 11:55:01,0.51823,35.93691
2023-10-22 11:55:02,0.51823,36.29365
2023-10-22 11:55:03,0.44420,36.95461
2023-10-22 11:55:04,0.51563,35.22621
2023-10-22 11:55:05,0.51823,36.89767
2023-10-22 11:55:06,0.51823,37.21245
2023-10-22 11:55:07,0.51693,36.41234
2023-10-22 11:55:08,0.44531,35.79942
2023-10-22 11:55:09,0.51823,37.59235
2023-10-22 11:55:10,0.51953,37.19792
2023-10-22 11:55:11,0.51693,34.96033
2023-10-22 11:55:12,0.44196,35.03059
2023-10-22 11:55:13,0.51563,37.38797
2023-10-22 11:55:14,0.52083,36.26802
2023-10-22 11:55:15,0.51693,36.22456
2023-10-22 11:55:16,0.44420,37.37407
2023-10-22 11:55:17,0.52083,35.93006
2023-10-22 11:55:18,0.51432,35.21827
2023-10-22 11:55:19,0.51823,36.48513
2023-10-22 11:55:20,0.44420,36.46789
2023-10-22 11:55:21,0.51823,37.54570
2023-10-22 11:55:22,0.51693,35.72938
2023-10-22 11:55:23,0.51172,32.39027
2023-10-22 11:55:24,0.44196,36.31250
2023-10-22 11:55:25,0.51563,35.24884
2023-10-22 11:55:26,0.51563,35.35502
2023-10-22 11:55:27,0.51953,37.03975
2023-10-22 11:55:28,0.51953,37.78432
2023-10-22 11:55:29,0.44196,37.18566
2023-10-22 11:55:30,0.51953,37.16177
2023-10-22 11:55:31,0.51823,37.14703
2023-10-22 11:55:32,0.51823,36.25383
2023-10-22 11:55:33,0.44531,38.27906
2023-10-22 11:55:34,0.50781,32.06144
2023-10-22 11:55:35,0.51563,32.74977
2023-10-22 11:55:36,0.51432,35.45742
2023-10-22 11:55:37,0.51172,33.94401
2023-10-22 11:55:38,0.44420,37.78199
2023-10-22 11:55:39,0.51693,35.88252
2023-10-22 11:55:40,0.51432,35.15654
2023-10-22 11:55:41,0.51563,34.47540
2023-10-22 11:55:42,0.44531,38.06449
2023-10-22 11:55:43,0.51953,37.88077
2023-10-22 11:55:44,0.51563,34.81985
2023-10-22 11:55:45,0.51823,36.65591
2023-10-22 11:55:46,0.44643,36.97533
2023-10-22 11:55:47,0.51823,36.86610
2023-10-22 11:55:48,0.51823,36.89364
2023-10-22 11:55:49,0.51953,37.85762
2023-10-22 11:55:50,0.44531,37.51813
2023-10-22 11:55:51,0.51693,35.34803
2023-10-22 11:55:52,0.51432,34.64805
2023-10-22 11:55:53,0.51823,38.00903
2023-10-22 11:55:54,0.44531,37.12526
2023-10-22 11:55:55,0.52083,38.06079
2023-10-22 11:55:56,0.51823,37.65884
2023-10-22 11:55:57,0.51823,37.67099
2023-10-22 11:55:58,0.44420,37.33944
2023-10-22 11:55:59,0.51823,36.13109
2023-10-22 11:56:00,0.51823,36.42678
2023-10-22 11:56:01,0.51953,37.82290
2023-10-22 11:56:02,0.44420,37.30869
2023-10-22 11:56:03,0.51953,36.94851
2023-10-22 11:56:04,0.51172,34.23782
2023-10-22 11:56:05,0.51823,37.23703
2023-10-22 11:56:06,0.51953,37.32985
2023-10-22 11:56:07,0.44085,35.91299
2023-10-22 11:56:08,0.51953,36.55577
2023-10-22 11:56:09,0.51432,35.22598
2023-10-22 11:56:10,0.51823,36.76990
2023-10-22 11:56:11,0.44420,36.93504
2023-10-22 11:56:12,0.52083,37.53064
2023-10-22 11:56:13,0.51823,37.73196
2023-10-22 11:56:14,0.51823,37.30129
2023-10-22 11:56:15,0.44420,38.22838
2023-10-22 11:56:16,0.51823,36.81993
2023-10-22 11:56:17,0.52083,37.12075
2023-10-22 11:56:18,0.51823,36.75235
2023-10-22 11:56:19,0.44308,36.58539
2023-10-22 11:56:20,0.52083,37.46966
2023-10-22 11:56:21,0.51823,37.67450
2023-10-22 11:56:22,0.51823,38.16681
2023-10-22 11:56:23,0.44643,37.37745
2023-10-22 11:56:24,0.51823,37.18420
2023-10-22 11:56:25,0.51693,37.83131
2023-10-22 11:56:26,0.51953,38.69479
2023-10-22 11:56:27,0.44196,37.12875
2023-10-22 11:56:28,0.52214,37.83562
2023-10-22 11:56:29,0.51823,39.04210
2023-10-22 11:56:30,0.51693,36.86833
2023-10-22 11:56:31,0.51953,37.41389
2023-10-22 11:56:32,0.44420,36.64291
2023-10-22 11:56:33,0.51563,38.14624
2023-10-22 11:56:34,0.51953,37.54128
2023-10-22 11:56:35,0.51953,37.54759
2023-10-22 11:56:36,0.43973,34.09702
2023-10-22 11:56:37,0.51432,34.61265
2023-10-22 11:56:38,0.51953,37.17704
2023-10-22 11:56:39,0.51302,34.03842
2023-10-22 11:56:40,0.44531,37.03975
2023-10-22 11:56:41,0.51563,37.58376
2023-10-22 11:56:42,0.51823,36.87429
2023-10-22 11:56:43,0.51693,35.14846
2023-10-22 11:56:44,0.44308,35.57969
2023-10-22 11:56:45,0.51302,36.46975
2023-10-22 11:56:46,0.51693,36.90859
2023-10-22 11:56:47,0.51953,37.36041
2023-10-22 11:56:48,0.44420,36.52384
2023-10-22 11:56:49,0.51693,36.10173
2023-10-22 11:56:50,0.51823,38.80562
2023-10-22 11:56:51,0.51823,37.78419
2023-10-22 11:56:52,0.44308,37.05369
2023-10-22 11:56:53,0.51953,37.59726
2023-10-22 11:56:54,0.51563,35.95358
2023-10-22 11:56:55,0.52083,37.85968
2023-10-22 11:56:56,0.44308,37.33390
2023-10-22 11:56:57,0.51563,38.53786
2023-10-22 11:56:58,0.51432,34.73609
2023-10-22 11:56:59,0.51823,37.24772
2023-10-22 11:57:00,0.51953,37.28519
2023-10-22 11:57:01,0.43750,33.73953
2023-10-22 11:57:02,0.51693,35.36557
2023-10-22 11:57:03,0.51953,37.23223
2023-10-22 11:57:04,0.51693,36.74276
2023-10-22 11:57:05,0.44420,38.97602
2023-10-22 11:57:06,0.51693,35.18707
2023-10-22 11:57:07,0.51432,36.86153
2023-10-22 11:57:08,0.51953,37.98108
2023-10-22 11:57:09,0.44643,36.17559
2023-10-22 11:57:10,0.51953,37.84655
2023-10-22 11:57:11,0.51953,37.21721
2023-10-22 11:57:12,0.51823,37.07332
2023-10-22 11:57:13,0.51823,37.44719
2023-10-22 11:57:14,0.44420,37.03814
2023-10-22 11:57:15,0.51302,33.19547
2023-10-22 11:57:16,0.51823,37.23938
2023-10-22 11:57:17,0.51823,37.09315
2023-10-22 11:57:18,0.43862,35.30483
2023-10-22 11:57:19,0.51823,36.58469
2023-10-22 11:57:20,0.51823,38.49018
2023-10-22 11:57:21,0.51953,37.70223
2023-10-22 11:57:22,0.44420,37.85895
2023-10-22 11:57:23,0.51693,36.48174
2023-10-22 11:57:24,0.51693,36.07072
2023-10-22 11:57:25,0.51953,37.64158
2023-10-22 11:57:26,0.44531,37.98108
2023-10-22 11:57:27,0.51042,32.84607
2023-10-22 11:57:28,0.51432,34.44292
2023-10-22 11:57:29,0.51302,34.91748
2023-10-22 11:57:30,0.51823,35.38783
2023-10-22 11:57:31,0.44308,36.34074
2023-10-22 11:57:32,0.51823,37.04043
2023-10-22 11:57:33,0.51563,35.21000
2023-10-22 11:57:34,0.51563,36.01512
2023-10-22 11:57:35,0.44531,37.38333
2023-10-22 11:57:36,0.51953,36.49207
2023-10-22 11:57:37,0.52083,37.58895
2023-10-22 11:57:38,0.51823,37.85276
2023-10-22 11:57:39,0.44643,36.67039
2023-10-22 11:57:40,0.51563,34.33373
2023-10-22 11:57:41,0.51693,36.54803
2023-10-22 11:57:42,0.51563,34.47429
2023-10-22 11:57:43,0.44531,37.57600
2023-10-22 11:57:44,0.51823,37.79353
2023-10-22 11:57:45,0.51563,37.06868
2023-10-22 11:57:46,0.51693,35.53746
2023-10-22 11:57:47,0.43862,37.38260
2023-10-22 11:57:48,0.51953,36.41714
2023-10-22 11:57:49,0.51823,37.51646
2023-10-22 11:57:50,0.51823,37.04697
2023-10-22 11:57:51,0.44308,36.84988
2023-10-22 11:57:52,0.52083,36.84130
2023-10-22 11:57:53,0.51953,38.46999
2023-10-22 11:57:54,0.51953,36.86299
2023-10-22 11:57:55,0.51823,36.96231
2023-10-22 11:57:57,0.44420,37.65884
2023-10-22 11:57:58,0.51823,37.49936
2023-10-22 11:57:59,0.51823,36.56209
2023-10-22 11:58:00,0.51823,37.87819
2023-10-22 11:58:01,0.44420,36.27355
2023-10-22 11:58:02,0.51823,38.00134
2023-10-22 11:58:03,0.51823,36.46204
2023-10-22 11:58:04,0.52083,37.05679
2023-10-22 11:58:05,0.44420,38.48629
2023-10-22 11:58:06,0.51823,38.50546
2023-10-22 11:58:07,0.51693,35.48353
2023-10-22 11:58:08,0.51823,37.55879
2023-10-22 11:58:09,0.44308,28.56152
2023-10-22 11:58:10,0.51823,36.51273
2023-10-22 11:58:11,0.51693,36.64884
2023-10-22 11:58:12,0.51693,36.85025
2023-10-22 11:58:13,0.44308,34.90387
2023-10-22 11:58:14,0.51953,37.75732
2023-10-22 11:58:15,0.51953,37.79204
2023-10-22 11:58:16,0.51432,36.25220
2023-10-22 11:58:17,0.51823,36.78665
2023-10-22 11:58:18,0.44420,38.71949
2023-10-22 11:58:19,0.51953,36.60469
2023-10-22 11:58:20,0.51953,37.72646
2023-10-22 11:58:21,0.51953,37.64310
2023-10-22 11:58:22,0.44420,37.52004
2023-10-22 11:58:23,0.51823,36.31362
2023-10-22 11:58:24,0.51823,38.21684
2023-10-22 11:58:25,0.51953,37.55001
