Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-10-21 15:24:45,0.11719,17.41016,17.41016,0.00000
2023-10-21 15:24:46,0.03795,6.81250,6.81250,0.00000
2023-10-21 15:24:47,0.36458,33.55469,33.55469,0.00000
2023-10-21 15:24:48,0.53125,43.64844,43.64844,0.00000
2023-10-21 15:24:49,0.52083,43.95313,43.95313,0.00000
2023-10-21 15:24:50,0.45089,43.51172,43.51172,0.00000
2023-10-21 15:24:51,0.53125,43.65625,43.65625,0.00000
2023-10-21 15:24:52,0.52083,42.62109,42.62109,0.00000
2023-10-21 15:24:53,0.52604,42.96484,42.96484,0.00000
2023-10-21 15:24:54,0.53646,39.98047,39.98047,0.00000
2023-10-21 15:24:55,0.44196,42.34766,42.34766,0.00000
2023-10-21 15:24:56,0.52344,41.99219,41.99219,0.00000
2023-10-21 15:24:57,0.53385,44.18750,44.18750,0.00000
2023-10-21 15:24:58,0.52083,43.37109,43.37109,0.00000
2023-10-21 15:24:59,0.44420,43.07813,43.07813,0.00000
2023-10-21 15:25:00,0.53385,43.54688,43.54688,0.00000
2023-10-21 15:25:01,0.51563,42.91016,42.91016,0.00000
2023-10-21 15:25:02,0.52344,40.86719,40.86719,0.00000
2023-10-21 15:25:03,0.52604,43.71094,43.71094,0.00000
2023-10-21 15:25:04,0.45089,43.80859,43.80859,0.00000
2023-10-21 15:25:05,0.52083,43.88672,43.88672,0.00000
2023-10-21 15:25:06,0.45833,38.55859,38.55859,0.00000
2023-10-21 15:25:07,0.20573,21.87109,21.87109,0.00000
2023-10-21 15:25:08,0.09152,15.79688,15.79688,0.00000
2023-10-21 15:25:09,0.06250,8.78516,8.78516,0.00000
2023-10-21 15:25:10,0.17708,19.14844,19.14844,0.00000
2023-10-21 15:25:11,0.52344,40.50000,40.50000,0.00000
2023-10-21 15:25:12,0.53646,37.44922,37.44922,0.00000
2023-10-21 15:25:13,0.56771,41.73438,41.73438,0.00000
2023-10-21 15:25:14,0.54167,40.21094,40.21094,0.00000
2023-10-21 15:25:15,0.55729,41.77344,41.77344,0.00000
2023-10-21 15:25:16,0.52604,40.08594,40.08594,0.00000
2023-10-21 15:25:17,0.52083,41.96094,41.96094,0.00000
2023-10-21 15:25:18,0.52604,39.66016,39.66016,0.00000
2023-10-21 15:25:19,0.44643,42.41406,42.41406,0.00000
2023-10-21 15:25:20,0.51823,42.35547,42.35547,0.00000
2023-10-21 15:25:21,0.53125,42.05078,42.05078,0.00000
2023-10-21 15:25:22,0.51823,41.59766,41.59766,0.00000
2023-10-21 15:25:23,0.43750,35.11328,35.11328,0.00000
2023-10-21 15:25:24,0.53125,39.28125,39.28125,0.00000
2023-10-21 15:25:25,0.52344,41.91797,41.91797,0.00000
2023-10-21 15:25:26,0.52344,41.77344,41.77344,0.00000
2023-10-21 15:25:27,0.45536,42.44922,42.44922,0.00000
2023-10-21 15:25:28,0.52083,42.87500,42.87500,0.00000
2023-10-21 15:25:29,0.52083,40.59375,40.59375,0.00000
2023-10-21 15:25:30,0.53646,39.03125,39.03125,0.00000
2023-10-21 15:25:31,0.44643,41.37500,41.37500,0.00000
2023-10-21 15:25:32,0.51823,43.14063,43.14063,0.00000
2023-10-21 15:25:33,0.53385,38.94922,38.94922,0.00000
2023-10-21 15:25:34,0.51563,41.35156,41.35156,0.00000
2023-10-21 15:25:35,0.52604,43.29297,43.29297,0.00000
2023-10-21 15:25:36,0.45536,41.26172,41.26172,0.00000
2023-10-21 15:25:37,0.51563,41.00391,41.00391,0.00000
2023-10-21 15:25:38,0.51823,43.49219,43.49219,0.00000
2023-10-21 15:25:39,0.52604,42.28906,42.28906,0.00000
2023-10-21 15:25:40,0.44420,43.52734,43.52734,0.00000
2023-10-21 15:25:41,0.52083,43.21875,43.21875,0.00000
2023-10-21 15:25:42,0.53125,42.75000,42.75000,0.00000
2023-10-21 15:25:43,0.51563,43.52734,43.52734,0.00000
2023-10-21 15:25:44,0.52604,42.71484,42.71484,0.00000
2023-10-21 15:25:45,0.45536,43.68750,43.68750,0.00000
2023-10-21 15:25:46,0.52083,42.42188,42.42188,0.00000
2023-10-21 15:25:47,0.52083,43.37891,43.37891,0.00000
2023-10-21 15:25:48,0.52865,44.12500,44.12500,0.00000
2023-10-21 15:25:49,0.44866,43.91016,43.91016,0.00000
2023-10-21 15:25:50,0.52083,44.27344,44.27344,0.00000
2023-10-21 15:25:51,0.52865,41.30078,41.30078,0.00000
2023-10-21 15:25:52,0.51302,40.01953,40.01953,0.00000
2023-10-21 15:25:53,0.44196,43.54297,43.54297,0.00000
2023-10-21 15:25:54,0.52865,42.24219,42.24219,0.00000
2023-10-21 15:25:55,0.52344,40.13672,40.13672,0.00000
2023-10-21 15:25:56,0.51563,43.91406,43.91406,0.00000
2023-10-21 15:25:57,0.53125,44.17578,44.17578,0.00000
2023-10-21 15:25:58,0.44196,43.21094,43.21094,0.00000
2023-10-21 15:25:59,0.52083,43.48438,43.48438,0.00000
2023-10-21 15:26:00,0.52604,41.62891,41.62891,0.00000
2023-10-21 15:26:01,0.52604,43.93359,43.93359,0.00000
2023-10-21 15:26:02,0.44866,40.96094,40.96094,0.00000
2023-10-21 15:26:03,0.52865,44.00000,44.00000,0.00000
2023-10-21 15:26:04,0.52083,44.38281,44.38281,0.00000
2023-10-21 15:26:05,0.51302,48.24219,48.24219,0.00000
2023-10-21 15:26:06,0.45313,46.62109,46.62109,0.00000
2023-10-21 15:26:07,0.51563,48.42969,48.42969,0.00000
2023-10-21 15:26:08,0.51302,45.59766,45.59766,0.00000
2023-10-21 15:26:09,0.53385,44.40234,44.40234,0.00000
2023-10-21 15:26:10,0.44866,46.86719,46.86719,0.00000
2023-10-21 15:26:11,0.52344,46.17578,46.17578,0.00000
2023-10-21 15:26:12,0.52865,43.41406,43.41406,0.00000
2023-10-21 15:26:13,0.52604,48.53125,48.53125,0.00000
2023-10-21 15:26:14,0.44196,45.60938,45.60938,0.00000
2023-10-21 15:26:15,0.52344,48.84375,48.84375,0.00000
2023-10-21 15:26:16,0.57031,43.24609,43.24609,0.00000
2023-10-21 15:26:17,0.64375,47.62500,47.62500,0.00000
2023-10-21 15:26:18,0.55208,48.06641,48.06641,0.00000
2023-10-21 15:26:19,0.44643,48.33594,48.33594,0.00000
2023-10-21 15:26:20,0.52083,48.46094,48.46094,0.00000
2023-10-21 15:26:21,0.52083,48.21094,48.21094,0.00000
2023-10-21 15:26:22,0.51563,49.05469,49.05469,0.00000
2023-10-21 15:26:23,0.51823,46.40625,46.40625,0.00000
2023-10-21 15:26:24,0.45759,48.56250,48.56250,0.00000
2023-10-21 15:26:25,0.51302,47.39453,47.39453,0.00000
2023-10-21 15:26:26,0.51302,47.00781,47.00781,0.00000
2023-10-21 15:26:27,0.53125,48.53906,48.53906,0.00000
2023-10-21 15:26:28,0.44866,47.72656,47.72656,0.00000
2023-10-21 15:26:29,0.52344,47.04688,47.04688,0.00000
2023-10-21 15:26:30,0.52865,48.73438,48.73438,0.00000
2023-10-21 15:26:31,0.52344,45.04688,45.04688,0.00000
2023-10-21 15:26:32,0.44196,48.40234,48.40234,0.00000
2023-10-21 15:26:33,0.53125,47.98047,47.98047,0.00000
2023-10-21 15:26:34,0.51042,47.53516,47.53516,0.00000
