Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-10-20 22:11:35,0.09598,17.34375,17.34375,0.00000
2023-10-20 22:11:36,0.13281,17.86719,17.86719,0.00000
2023-10-20 22:11:37,0.42969,38.18750,38.18750,0.00000
2023-10-20 22:11:38,0.51823,43.93750,43.93750,0.00000
2023-10-20 22:11:39,0.45089,42.87500,42.87500,0.00000
2023-10-20 22:11:40,0.52083,39.07031,39.07031,0.00000
2023-10-20 22:11:41,0.52083,39.72656,39.72656,0.00000
2023-10-20 22:11:42,0.52604,39.80469,39.80469,0.00000
2023-10-20 22:11:43,0.44643,41.07031,41.07031,0.00000
2023-10-20 22:11:44,0.52604,44.11719,44.11719,0.00000
2023-10-20 22:11:45,0.53125,44.71875,44.71875,0.00000
2023-10-20 22:11:46,0.52083,42.18750,42.18750,0.00000
2023-10-20 22:11:47,0.45089,42.32813,42.32813,0.00000
2023-10-20 22:11:48,0.52344,44.33594,44.33594,0.00000
2023-10-20 22:11:49,0.53385,44.31250,44.31250,0.00000
2023-10-20 22:11:50,0.52083,42.95313,42.95313,0.00000
2023-10-20 22:11:51,0.44866,42.60156,42.60156,0.00000
2023-10-20 22:11:52,0.52865,43.48438,43.48438,0.00000
2023-10-20 22:11:53,0.52083,44.68750,44.68750,0.00000
2023-10-20 22:11:54,0.52083,42.59375,42.59375,0.00000
2023-10-20 22:11:55,0.52865,44.27344,44.27344,0.00000
2023-10-20 22:11:56,0.44643,44.95313,44.95313,0.00000
2023-10-20 22:11:57,0.51823,43.12500,43.12500,0.00000
2023-10-20 22:11:58,0.53646,44.13281,44.13281,0.00000
2023-10-20 22:11:59,0.52083,42.68750,42.68750,0.00000
2023-10-20 22:12:00,0.44866,41.21094,41.21094,0.00000
2023-10-20 22:12:01,0.53906,42.07031,42.07031,0.00000
2023-10-20 22:12:02,0.52604,42.62500,42.62500,0.00000
2023-10-20 22:12:03,0.52344,43.29688,43.29688,0.00000
2023-10-20 22:12:04,0.45313,40.79688,40.79688,0.00000
2023-10-20 22:12:05,0.52344,42.02344,42.02344,0.00000
2023-10-20 22:12:06,0.51823,42.54688,42.54688,0.00000
2023-10-20 22:12:07,0.52604,44.87500,44.87500,0.00000
2023-10-20 22:12:08,0.44643,41.46094,41.46094,0.00000
2023-10-20 22:12:09,0.52083,42.87500,42.87500,0.00000
2023-10-20 22:12:10,0.53125,44.60156,44.60156,0.00000
2023-10-20 22:12:11,0.51563,43.98438,43.98438,0.00000
2023-10-20 22:12:12,0.44643,45.42969,45.42969,0.00000
2023-10-20 22:12:13,0.53385,40.80469,40.80469,0.00000
2023-10-20 22:12:14,0.52083,42.07813,42.07813,0.00000
2023-10-20 22:12:15,0.34635,33.42969,33.42969,0.00000
2023-10-20 22:12:16,0.18304,22.50000,22.50000,0.00000
2023-10-20 22:12:17,0.07813,12.32813,12.32813,0.00000
2023-10-20 22:12:18,0.03906,5.43750,5.43750,0.00000
2023-10-20 22:12:19,0.08073,10.78125,10.78125,0.00000
2023-10-20 22:12:20,0.26339,28.00781,28.00781,0.00000
2023-10-20 22:12:21,0.52083,41.85938,41.85938,0.00000
