Date,CPU Utilization,CPU Power
2023-10-21 17:16:27,0.10807,15.86602
2023-10-21 17:16:28,0.15067,20.65947
2023-10-21 17:16:29,0.51563,43.06623
2023-10-21 17:16:30,0.51953,42.66745
2023-10-21 17:16:31,0.51563,43.12688
2023-10-21 17:16:32,0.44308,39.31732
2023-10-21 17:16:33,0.51432,40.22256
2023-10-21 17:16:34,0.51693,43.54594
2023-10-21 17:16:35,0.51693,40.04393
2023-10-21 17:16:36,0.44085,36.35572
2023-10-21 17:16:37,0.51693,39.27622
2023-10-21 17:16:38,0.51693,42.75168
2023-10-21 17:16:39,0.51563,38.70250
2023-10-21 17:16:40,0.44196,42.63861
2023-10-21 17:16:41,0.51563,42.63861
2023-10-21 17:16:42,0.51693,41.43565
2023-10-21 17:16:43,0.51693,42.55775
2023-10-21 17:16:44,0.51953,43.17767
2023-10-21 17:16:45,0.44420,40.77591
2023-10-21 17:16:46,0.51563,43.71070
2023-10-21 17:16:47,0.51693,42.67750
2023-10-21 17:16:48,0.35417,31.85982
2023-10-21 17:16:49,0.17076,21.91406
2023-10-21 17:16:50,0.07161,10.71763
2023-10-21 17:16:51,0.04557,7.30469
2023-10-21 17:16:52,0.32292,30.84375
2023-10-21 17:16:53,0.51693,41.19986
2023-10-21 17:16:54,0.44196,40.08226
2023-10-21 17:16:55,0.51432,41.45081
2023-10-21 17:16:56,0.51563,41.51813
2023-10-21 17:16:57,0.51563,39.90183
2023-10-21 17:16:58,0.51563,40.43317
2023-10-21 17:16:59,0.44196,41.36344
2023-10-21 17:17:00,0.51432,38.74904
2023-10-21 17:17:01,0.51302,40.04671
2023-10-21 17:17:02,0.51693,41.66278
2023-10-21 17:17:03,0.44196,39.49436
2023-10-21 17:17:04,0.51693,40.19625
2023-10-21 17:17:05,0.51432,41.85400
2023-10-21 17:17:06,0.51432,40.87355
2023-10-21 17:17:07,0.44085,39.44166
2023-10-21 17:17:08,0.51432,42.19515
2023-10-21 17:17:09,0.51432,41.88706
2023-10-21 17:17:10,0.51693,42.05719
2023-10-21 17:17:11,0.51693,38.79268
2023-10-21 17:17:12,0.44196,38.79440
2023-10-21 17:17:13,0.51302,43.37500
2023-10-21 17:17:14,0.51432,43.42023
2023-10-21 17:17:15,0.51432,42.40873
2023-10-21 17:17:16,0.43973,42.98602
2023-10-21 17:17:17,0.51302,42.54244
2023-10-21 17:17:18,0.51432,42.70147
2023-10-21 17:17:19,0.51432,42.71667
2023-10-21 17:17:20,0.51302,41.57699
2023-10-21 17:17:21,0.43862,42.53286
2023-10-21 17:17:22,0.51432,42.51905
2023-10-21 17:17:23,0.51432,43.98240
2023-10-21 17:17:24,0.51432,40.96848
2023-10-21 17:17:25,0.44196,39.44532
2023-10-21 17:17:26,0.51432,41.82989
2023-10-21 17:17:27,0.51563,42.97556
2023-10-21 17:17:28,0.51302,43.09375
2023-10-21 17:17:29,0.51302,43.80527
2023-10-21 17:17:30,0.44085,44.04052
2023-10-21 17:17:31,0.51302,43.87867
2023-10-21 17:17:32,0.51302,44.16643
2023-10-21 17:17:33,0.51432,43.59081
2023-10-21 17:17:34,0.43973,42.91179
2023-10-21 17:17:35,0.51302,43.69700
2023-10-21 17:17:36,0.51302,42.83470
2023-10-21 17:17:37,0.51432,43.27951
2023-10-21 17:17:38,0.51302,43.54232
2023-10-21 17:17:39,0.43973,43.00277
2023-10-21 17:17:40,0.51432,42.21563
2023-10-21 17:17:41,0.51432,41.66784
2023-10-21 17:17:42,0.51563,42.24569
2023-10-21 17:17:43,0.44085,41.92246
2023-10-21 17:17:44,0.51302,45.39847
2023-10-21 17:17:45,0.51172,46.75861
2023-10-21 17:17:46,0.51042,47.51469
2023-10-21 17:17:47,0.43862,48.12715
2023-10-21 17:17:48,0.51172,47.16000
2023-10-21 17:17:49,0.51042,48.73706
2023-10-21 17:17:50,0.51172,48.92136
2023-10-21 17:17:51,0.51172,42.47749
2023-10-21 17:17:52,0.44196,40.25000
2023-10-21 17:17:53,0.51042,47.97917
2023-10-21 17:17:54,0.51302,46.11062
2023-10-21 17:17:55,0.51172,45.69804
2023-10-21 17:17:56,0.51172,41.84665
2023-10-21 17:17:57,0.43862,47.42097
2023-10-21 17:17:58,0.51172,47.89997
2023-10-21 17:17:59,0.51172,46.00864
2023-10-21 17:18:00,0.51302,41.22868
2023-10-21 17:18:01,0.43973,45.92562
2023-10-21 17:18:02,0.51042,47.59956
2023-10-21 17:18:03,0.51042,47.96891
2023-10-21 17:18:04,0.51172,48.59777
2023-10-21 17:18:05,0.51302,42.90813
2023-10-21 17:18:06,0.43750,43.64063
2023-10-21 17:18:07,0.51042,47.43843
2023-10-21 17:18:08,0.51302,46.66192
2023-10-21 17:18:09,0.51432,44.09360
2023-10-21 17:18:10,0.43862,46.23799
2023-10-21 17:18:11,0.51172,47.99302
2023-10-21 17:18:12,0.51042,45.90703
2023-10-21 17:18:13,0.51302,46.03405
2023-10-21 17:18:14,0.43862,48.06574
2023-10-21 17:18:15,0.51042,49.21764
2023-10-21 17:18:16,0.51172,45.81269
2023-10-21 17:18:17,0.51042,45.23313
2023-10-21 17:18:18,0.44085,40.05516
2023-10-21 17:18:19,0.51172,45.88582
2023-10-21 17:18:20,0.50911,45.63611
2023-10-21 17:18:21,0.51302,45.02512
2023-10-21 17:18:22,0.51042,42.93389
2023-10-21 17:18:23,0.50911,46.33961
2023-10-21 17:18:24,0.43973,46.54125
2023-10-21 17:18:25,0.51302,41.81374
2023-10-21 17:18:26,0.51302,40.30805
2023-10-21 17:18:27,0.51302,41.99114
2023-10-21 17:18:28,0.44085,41.46824
2023-10-21 17:18:29,0.51172,41.61979
2023-10-21 17:18:30,0.51302,41.34795
2023-10-21 17:18:31,0.51302,41.57743
2023-10-21 17:18:32,0.51432,41.04297
2023-10-21 17:18:33,0.51302,42.14063
2023-10-21 17:18:34,0.51302,41.11711
2023-10-21 17:18:35,0.51302,41.91225
2023-10-21 17:18:36,0.51302,40.28459
2023-10-21 17:18:37,0.43973,41.60086
2023-10-21 17:18:38,0.51172,38.97894
2023-10-21 17:18:39,0.51172,41.39628
2023-10-21 17:18:40,0.51172,40.79350
2023-10-21 17:18:41,0.43973,42.30488
2023-10-21 17:18:42,0.51432,41.12087
2023-10-21 17:18:43,0.51432,42.58284
2023-10-21 17:18:44,0.51172,41.32641
2023-10-21 17:18:45,0.43973,41.97583
2023-10-21 17:18:46,0.51302,42.21207
2023-10-21 17:18:47,0.51302,42.62971
2023-10-21 17:18:48,0.51172,41.69485
2023-10-21 17:18:49,0.51432,39.42631
2023-10-21 17:18:50,0.43973,41.96051
2023-10-21 17:18:51,0.51302,42.81672
2023-10-21 17:18:52,0.51302,39.44397
2023-10-21 17:18:53,0.51432,41.98097
2023-10-21 17:18:54,0.51172,42.24006
2023-10-21 17:18:55,0.43973,41.81120
2023-10-21 17:18:56,0.51302,41.66135
2023-10-21 17:18:57,0.51432,40.14790
2023-10-21 17:18:58,0.51302,40.49847
2023-10-21 17:18:59,0.43862,42.03847
2023-10-21 17:19:00,0.51302,37.90711
2023-10-21 17:19:01,0.51302,41.20764
2023-10-21 17:19:02,0.51302,42.38222
2023-10-21 17:19:03,0.43973,42.01099
2023-10-21 17:19:04,0.51432,40.14744
2023-10-21 17:19:05,0.51432,40.17891
2023-10-21 17:19:06,0.51302,42.65846
2023-10-21 17:19:07,0.09263,10.87168
2023-10-21 17:19:08,0.05469,8.70245
2023-10-21 17:19:09,0.13672,17.86790
2023-10-21 17:19:10,0.14714,21.57654
2023-10-21 17:19:11,0.11384,19.78207
2023-10-21 17:19:12,0.16797,15.22917
2023-10-21 17:19:13,0.22917,19.58772
2023-10-21 17:19:14,0.20182,18.90012
2023-10-21 17:19:15,0.21224,19.51788
2023-10-21 17:19:16,0.13616,15.61825
2023-10-21 17:19:17,0.17448,17.39807
2023-10-21 17:19:18,0.19792,18.61201
2023-10-21 17:19:19,0.20703,19.04688
2023-10-21 17:19:20,0.19643,20.41814
2023-10-21 17:19:21,0.16146,17.36912
2023-10-21 17:19:22,0.20443,19.56603
2023-10-21 17:19:23,0.23828,20.78906
2023-10-21 17:19:24,0.23568,21.45474
2023-10-21 17:19:25,0.18620,18.22840
2023-10-21 17:19:26,0.18973,21.16229
2023-10-21 17:19:27,0.17969,16.08802
2023-10-21 17:19:28,0.22526,20.15057
2023-10-21 17:19:29,0.23698,20.25245
2023-10-21 17:19:30,0.19922,16.40166
2023-10-21 17:19:31,0.14063,13.19866
2023-10-21 17:19:32,0.18229,17.92067
2023-10-21 17:19:33,0.21875,20.17815
2023-10-21 17:19:34,0.22786,20.71996
2023-10-21 17:19:35,0.18080,20.78729
2023-10-21 17:19:36,0.17057,15.52214
2023-10-21 17:19:37,0.17578,17.80358
2023-10-21 17:19:38,0.21224,19.06619
2023-10-21 17:19:39,0.19401,17.66707
2023-10-21 17:19:40,0.16741,16.98023
2023-10-21 17:19:41,0.14453,13.78125
2023-10-21 17:19:42,0.23177,20.27055
2023-10-21 17:19:43,0.19792,19.86364
2023-10-21 17:19:44,0.17522,19.98575
2023-10-21 17:19:45,0.20703,19.97243
2023-10-21 17:19:46,0.18620,18.20560
2023-10-21 17:19:47,0.11979,12.33468
2023-10-21 17:19:48,0.21615,20.16391
2023-10-21 17:19:49,0.16741,17.73588
2023-10-21 17:19:50,0.23307,21.35795
2023-10-21 17:19:51,0.21094,19.64200
2023-10-21 17:19:52,0.22786,20.31593
2023-10-21 17:19:53,0.20443,18.56355
2023-10-21 17:19:54,0.19196,20.08553
2023-10-21 17:19:55,0.19661,17.99602
2023-10-21 17:19:56,0.23828,21.17181
2023-10-21 17:19:57,0.22786,21.04716
2023-10-21 17:19:58,0.19754,19.65740
2023-10-21 17:19:59,0.23047,20.59403
2023-10-21 17:20:00,0.21875,20.17969
2023-10-21 17:20:01,0.21484,19.27626
2023-10-21 17:20:02,0.19141,18.73019
2023-10-21 17:20:03,0.18192,17.99792
2023-10-21 17:20:04,0.19401,16.62462
2023-10-21 17:20:05,0.20703,18.65670
2023-10-21 17:20:06,0.15625,15.30469
2023-10-21 17:20:07,0.21484,19.86891
2023-10-21 17:20:08,0.16295,17.31566
2023-10-21 17:20:09,0.22135,20.38918
2023-10-21 17:20:10,0.21484,18.69141
2023-10-21 17:20:11,0.18099,15.82199
2023-10-21 17:20:12,0.12388,13.81124
2023-10-21 17:20:13,0.20833,19.03572
2023-10-21 17:20:14,0.21875,19.89220
2023-10-21 17:20:15,0.23047,21.43359
2023-10-21 17:20:16,0.18192,19.54551
2023-10-21 17:20:17,0.23177,21.88338
2023-10-21 17:20:18,0.25000,22.73750
2023-10-21 17:20:19,0.21745,19.19582
2023-10-21 17:20:20,0.22005,19.72995
2023-10-21 17:20:21,0.15625,16.73205
2023-10-21 17:20:22,0.23177,19.91231
2023-10-21 17:20:23,0.22135,19.99566
2023-10-21 17:20:24,0.19271,18.04657
2023-10-21 17:20:25,0.18620,17.55580
2023-10-21 17:20:26,0.14174,18.16380
2023-10-21 17:20:27,0.21615,20.30108
2023-10-21 17:20:28,0.19792,19.12560
2023-10-21 17:20:29,0.22917,20.99331
2023-10-21 17:20:30,0.22917,20.28125
2023-10-21 17:20:31,0.18750,20.18576
2023-10-21 17:20:32,0.21615,21.25696
2023-10-21 17:20:33,0.21745,20.75307
2023-10-21 17:20:34,0.20182,18.82244
2023-10-21 17:20:35,0.16071,17.42602
2023-10-21 17:20:36,0.23047,20.76666
2023-10-21 17:20:37,0.23177,21.45008
2023-10-21 17:20:38,0.21615,20.03612
2023-10-21 17:20:39,0.16295,19.49646
2023-10-21 17:20:40,0.19792,20.18750
2023-10-21 17:20:41,0.19271,18.96973
2023-10-21 17:20:42,0.13672,12.10515
2023-10-21 17:20:43,0.19792,20.10520
2023-10-21 17:20:44,0.15290,18.52204
2023-10-21 17:20:45,0.18490,17.62420
2023-10-21 17:20:46,0.23047,20.80284
2023-10-21 17:20:47,0.18359,18.01514
2023-10-21 17:20:48,0.22098,22.81326
2023-10-21 17:20:49,0.21094,18.43210
2023-10-21 17:20:50,0.20443,18.96362
2023-10-21 17:20:51,0.17188,15.25781
2023-10-21 17:20:52,0.13393,15.62881
2023-10-21 17:20:53,0.18359,17.88892
2023-10-21 17:20:54,0.20313,18.59169
2023-10-21 17:20:55,0.20443,18.32966
2023-10-21 17:20:56,0.22786,19.89196
2023-10-21 17:20:57,0.15365,14.79917
2023-10-21 17:20:58,0.15737,17.30171
2023-10-21 17:20:59,0.16927,16.12723
2023-10-21 17:21:00,0.20313,19.40347
2023-10-21 17:21:01,0.15755,15.47674
2023-10-21 17:21:02,0.14732,15.54070
2023-10-21 17:21:03,0.19531,17.50638
2023-10-21 17:21:04,0.21224,19.14962
2023-10-21 17:21:05,0.21745,19.76725
2023-10-21 17:21:06,0.23828,21.79957
2023-10-21 17:21:07,0.16295,17.46215
2023-10-21 17:21:08,0.15885,16.83854
2023-10-21 17:21:09,0.19271,17.69303
2023-10-21 17:21:10,0.20313,19.32077
2023-10-21 17:21:11,0.18229,17.73026
2023-10-21 17:21:12,0.17857,19.98775
2023-10-21 17:21:13,0.22656,20.53627
2023-10-21 17:21:14,0.18359,18.66797
2023-10-21 17:21:15,0.23438,20.50363
2023-10-21 17:21:16,0.17522,18.13645
2023-10-21 17:21:17,0.21745,20.38574
2023-10-21 17:21:18,0.19531,21.03271
2023-10-21 17:21:19,0.20573,18.56310
2023-10-21 17:21:20,0.22266,20.50845
2023-10-21 17:21:21,0.15848,19.47435
2023-10-21 17:21:22,0.14323,15.33125
2023-10-21 17:21:23,0.16797,17.22239
2023-10-21 17:21:24,0.17188,19.01817
2023-10-21 17:21:25,0.18099,17.13610
2023-10-21 17:21:26,0.19420,20.67934
2023-10-21 17:21:27,0.14974,15.47309
2023-10-21 17:21:28,0.21615,19.55288
2023-10-21 17:21:29,0.21615,20.20963
2023-10-21 17:21:30,0.18099,18.65399
2023-10-21 17:21:31,0.17076,19.31250
2023-10-21 17:21:32,0.17448,16.11950
2023-10-21 17:21:33,0.14323,13.50792
2023-10-21 17:21:34,0.24219,21.08263
2023-10-21 17:21:35,0.20982,21.31508
2023-10-21 17:21:36,0.24479,21.82318
2023-10-21 17:21:37,0.24089,21.41804
