Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-10-22 12:23:19,0.13021,20.06250,20.06250,0.00000
2023-10-22 12:23:20,0.04167,6.42188,6.42188,0.00000
2023-10-22 12:23:21,0.16146,20.07813,20.07813,0.00000
2023-10-22 12:23:22,0.36161,32.78906,32.78906,0.00000
2023-10-22 12:23:23,0.51042,34.54688,34.54688,0.00000
2023-10-22 12:23:24,0.52604,37.58594,37.58594,0.00000
2023-10-22 12:23:25,0.52604,37.53125,37.53125,0.00000
2023-10-22 12:23:26,0.46429,37.40625,37.40625,0.00000
2023-10-22 12:23:27,0.53125,37.46094,37.46094,0.00000
2023-10-22 12:23:28,0.52083,38.07031,38.07031,0.00000
2023-10-22 12:23:29,0.54167,38.18750,38.18750,0.00000
2023-10-22 12:23:30,0.45536,37.70313,37.70313,0.00000
2023-10-22 12:23:31,0.52083,37.89063,37.89063,0.00000
2023-10-22 12:23:32,0.54167,36.82813,36.82813,0.00000
2023-10-22 12:23:33,0.51563,33.25781,33.25781,0.00000
2023-10-22 12:23:34,0.45089,35.72656,35.72656,0.00000
2023-10-22 12:23:35,0.54167,37.65625,37.65625,0.00000
2023-10-22 12:23:36,0.52604,36.51563,36.51563,0.00000
2023-10-22 12:23:37,0.52604,38.00781,38.00781,0.00000
2023-10-22 12:23:38,0.46875,37.81250,37.81250,0.00000
2023-10-22 12:23:39,0.52604,35.93750,35.93750,0.00000
2023-10-22 12:23:40,0.52604,37.46875,37.46875,0.00000
2023-10-22 12:23:41,0.53646,38.23438,38.23438,0.00000
2023-10-22 12:23:42,0.45536,37.75000,37.75000,0.00000
2023-10-22 12:23:43,0.52604,36.73438,36.73438,0.00000
2023-10-22 12:23:44,0.54167,37.73438,37.73438,0.00000
2023-10-22 12:23:45,0.52083,36.05469,36.05469,0.00000
2023-10-22 12:23:46,0.44643,34.98438,34.98438,0.00000
2023-10-22 12:23:47,0.53646,35.89844,35.89844,0.00000
2023-10-22 12:23:48,0.52604,36.57813,36.57813,0.00000
2023-10-22 12:23:49,0.52604,37.63281,37.63281,0.00000
2023-10-22 12:23:50,0.54167,38.49219,38.49219,0.00000
2023-10-22 12:23:51,0.45536,37.82031,37.82031,0.00000
2023-10-22 12:23:52,0.52604,37.94531,37.94531,0.00000
2023-10-22 12:23:53,0.54167,37.45313,37.45313,0.00000
2023-10-22 12:23:54,0.52604,35.88281,35.88281,0.00000
2023-10-22 12:23:55,0.44643,35.14844,35.14844,0.00000
2023-10-22 12:23:56,0.53125,37.60156,37.60156,0.00000
2023-10-22 12:23:57,0.53646,38.32031,38.32031,0.00000
2023-10-22 12:23:58,0.52083,37.67969,37.67969,0.00000
2023-10-22 12:23:59,0.45089,35.40625,35.40625,0.00000
2023-10-22 12:24:00,0.53646,35.54688,35.54688,0.00000
2023-10-22 12:24:01,0.52083,33.78906,33.78906,0.00000
2023-10-22 12:24:02,0.52604,36.24219,36.24219,0.00000
2023-10-22 12:24:03,0.45536,37.10156,37.10156,0.00000
2023-10-22 12:24:04,0.52604,37.11719,37.11719,0.00000
2023-10-22 12:24:05,0.53125,37.72656,37.72656,0.00000
2023-10-22 12:24:06,0.54167,39.35156,39.35156,0.00000
2023-10-22 12:24:07,0.44643,37.60156,37.60156,0.00000
2023-10-22 12:24:08,0.53125,38.26563,38.26563,0.00000
2023-10-22 12:24:09,0.54167,38.29688,38.29688,0.00000
2023-10-22 12:24:10,0.52604,36.92969,36.92969,0.00000
2023-10-22 12:24:11,0.53125,38.34375,38.34375,0.00000
2023-10-22 12:24:12,0.45536,36.92969,36.92969,0.00000
2023-10-22 12:24:13,0.52604,38.07031,38.07031,0.00000
2023-10-22 12:24:14,0.52083,37.00000,37.00000,0.00000
