Date,CPU Utilization,CPU Power
2023-10-21 22:09:19,0.10714,18.99797
2023-10-21 22:09:20,0.03646,5.32232
2023-10-21 22:09:21,0.14063,21.18604
2023-10-21 22:09:22,0.28906,25.03692
2023-10-21 22:09:23,0.44420,35.65924
2023-10-21 22:09:24,0.52083,36.61893
2023-10-21 22:09:25,0.51953,36.90384
2023-10-21 22:09:26,0.51823,36.51134
2023-10-21 22:09:27,0.44531,35.32804
2023-10-21 22:09:28,0.51953,36.28384
2023-10-21 22:09:29,0.51693,34.04286
2023-10-21 22:09:30,0.51563,34.59054
2023-10-21 22:09:31,0.52083,37.10288
2023-10-21 22:09:32,0.44308,35.67414
2023-10-21 22:09:33,0.51953,37.08074
2023-10-21 22:09:34,0.51823,36.35841
2023-10-21 22:09:35,0.51693,33.94586
2023-10-21 22:09:36,0.51693,34.81084
2023-10-21 22:09:37,0.44420,37.94530
2023-10-21 22:09:38,0.51823,36.56252
2023-10-21 22:09:39,0.51953,36.25925
2023-10-21 22:09:40,0.51953,37.22565
2023-10-21 22:09:41,0.44531,36.91236
2023-10-21 22:09:42,0.51953,36.71765
2023-10-21 22:09:43,0.51823,35.76023
2023-10-21 22:09:44,0.51823,34.89738
2023-10-21 22:09:45,0.51953,37.16079
2023-10-21 22:09:46,0.44531,37.62786
2023-10-21 22:09:47,0.51823,36.99297
2023-10-21 22:09:48,0.51953,37.27797
2023-10-21 22:09:49,0.51953,37.10582
2023-10-21 22:09:50,0.44420,36.59148
2023-10-21 22:09:51,0.51823,37.25028
2023-10-21 22:09:52,0.52083,37.01704
2023-10-21 22:09:53,0.51953,36.77029
2023-10-21 22:09:54,0.44308,36.66936
2023-10-21 22:09:55,0.52083,37.64261
2023-10-21 22:09:56,0.51432,35.80075
2023-10-21 22:09:57,0.51823,35.82516
2023-10-21 22:09:58,0.44420,36.54141
2023-10-21 22:09:59,0.52083,36.56334
2023-10-21 22:10:00,0.51953,37.43325
2023-10-21 22:10:01,0.51953,37.05499
2023-10-21 22:10:02,0.44308,34.71746
2023-10-21 22:10:03,0.51953,36.78756
2023-10-21 22:10:04,0.51953,37.64518
2023-10-21 22:10:05,0.51693,33.73955
2023-10-21 22:10:06,0.51823,32.99909
2023-10-21 22:10:07,0.44420,36.49160
2023-10-21 22:10:08,0.51953,37.76327
2023-10-21 22:10:09,0.51823,37.15243
2023-10-21 22:10:10,0.51953,37.41885
2023-10-21 22:10:11,0.44531,36.33331
2023-10-21 22:10:12,0.52083,36.74638
2023-10-21 22:10:13,0.52083,36.55440
2023-10-21 22:10:14,0.51172,32.10338
2023-10-21 22:10:15,0.44643,36.90593
2023-10-21 22:10:16,0.51953,37.37732
2023-10-21 22:10:17,0.51042,32.52539
2023-10-21 22:10:18,0.51823,36.80394
2023-10-21 22:10:19,0.51953,37.56683
2023-10-21 22:10:20,0.44643,36.44345
2023-10-21 22:10:21,0.51693,36.54460
2023-10-21 22:10:22,0.52083,37.79054
2023-10-21 22:10:23,0.51693,34.55358
2023-10-21 22:10:24,0.44643,37.33659
2023-10-21 22:10:25,0.51823,36.99598
2023-10-21 22:10:26,0.51823,36.36979
2023-10-21 22:10:27,0.51953,38.50864
2023-10-21 22:10:28,0.44420,36.09669
2023-10-21 22:10:29,0.51693,34.83107
2023-10-21 22:10:30,0.51953,36.84447
2023-10-21 22:10:31,0.51953,37.48293
2023-10-21 22:10:32,0.44308,34.92067
2023-10-21 22:10:33,0.51953,35.89106
2023-10-21 22:10:34,0.51953,37.59095
2023-10-21 22:10:35,0.51693,37.53352
2023-10-21 22:10:36,0.51953,34.89444
2023-10-21 22:10:37,0.51823,37.61214
2023-10-21 22:10:38,0.44420,35.77574
2023-10-21 22:10:39,0.51953,37.05051
2023-10-21 22:10:40,0.51823,37.57899
2023-10-21 22:10:41,0.51953,36.99012
2023-10-21 22:10:42,0.44085,35.43379
2023-10-21 22:10:43,0.51953,37.15794
2023-10-21 22:10:44,0.51953,36.70742
2023-10-21 22:10:45,0.51823,35.80164
2023-10-21 22:10:46,0.44420,36.57045
2023-10-21 22:10:47,0.51953,37.38476
2023-10-21 22:10:48,0.51693,37.46247
2023-10-21 22:10:49,0.51693,35.18769
2023-10-21 22:10:50,0.44308,35.54622
2023-10-21 22:10:51,0.52083,36.49262
2023-10-21 22:10:52,0.51953,37.52334
2023-10-21 22:10:53,0.51693,36.61993
2023-10-21 22:10:54,0.44531,36.56860
2023-10-21 22:10:55,0.51823,36.50196
2023-10-21 22:10:56,0.51823,39.27751
2023-10-21 22:10:57,0.51823,35.77377
2023-10-21 22:10:58,0.43973,32.66786
2023-10-21 22:10:59,0.51953,36.56440
2023-10-21 22:11:00,0.51563,32.56068
2023-10-21 22:11:01,0.51953,37.45785
2023-10-21 22:11:02,0.44420,36.89176
2023-10-21 22:11:03,0.51953,36.36562
2023-10-21 22:11:04,0.51953,36.53290
2023-10-21 22:11:05,0.51953,38.09826
2023-10-21 22:11:06,0.51432,31.82420
2023-10-21 22:11:07,0.51953,36.11095
2023-10-21 22:11:08,0.44420,36.45240
2023-10-21 22:11:09,0.51953,37.82740
2023-10-21 22:11:10,0.51693,34.97303
2023-10-21 22:11:11,0.51953,36.85690
2023-10-21 22:11:12,0.44196,34.06606
2023-10-21 22:11:13,0.51953,36.79284
2023-10-21 22:11:14,0.51693,34.09296
2023-10-21 22:11:15,0.51302,32.61759
2023-10-21 22:11:16,0.51172,32.08525
2023-10-21 22:11:17,0.51953,37.20390
2023-10-21 22:11:18,0.51823,37.39244
2023-10-21 22:11:19,0.51823,34.78322
2023-10-21 22:11:20,0.51823,35.91347
2023-10-21 22:11:21,0.44420,35.78042
2023-10-21 22:11:22,0.51953,38.16529
2023-10-21 22:11:23,0.51823,38.68451
2023-10-21 22:11:24,0.51823,35.99699
2023-10-21 22:11:25,0.44754,37.48518
2023-10-21 22:11:26,0.51953,36.81891
2023-10-21 22:11:27,0.51953,36.17914
2023-10-21 22:11:28,0.51823,36.49262
2023-10-21 22:11:29,0.44531,37.39857
2023-10-21 22:11:30,0.51823,36.72525
2023-10-21 22:11:31,0.51953,36.25927
2023-10-21 22:11:32,0.52083,36.41333
2023-10-21 22:11:33,0.51693,36.56689
2023-10-21 22:11:34,0.44531,37.27957
2023-10-21 22:11:35,0.51953,37.59239
2023-10-21 22:11:36,0.51563,35.05747
2023-10-21 22:11:37,0.51432,31.56131
2023-10-21 22:11:38,0.51953,37.76916
2023-10-21 22:11:39,0.44531,36.74517
2023-10-21 22:11:40,0.52214,37.12057
